timestamp,open,high,low,close,volume,trade_count,vwap
2022-07-02 08:00:00,19107.05,19170.84,19057.0,19086.23,144.185115,2301.0,19113.718188
2022-07-02 09:00:00,19086.22,19162.19,18956.79,19148.72,182.920903,2956.0,19066.173869
2022-07-02 10:00:00,19150.62,19256.41,19110.01,19215.51,139.154628,2532.0,19181.626231
2022-07-02 11:00:00,19215.44,19253.23,19131.69,19173.46,149.412378,2402.0,19188.599724
2022-07-02 12:00:00,19172.3,19441.9,19125.8,19318.76,312.422699,4913.0,19262.402117
2022-07-02 13:00:00,19321.3,19333.81,19197.13,19243.36,148.257777,2471.0,19243.922347
2022-07-02 14:00:00,19243.69,19335.79,19228.53,19261.61,199.771281,3153.0,19281.602364
2022-07-02 15:00:00,19263.4,19278.94,19146.63,19201.29,203.738493,3062.0,19211.544124
2022-07-02 16:00:00,19207.1,19309.03,19166.78,19269.74,176.040071,3115.0,19246.429317
2022-07-02 17:00:00,19269.75,19324.22,19256.36,19276.34,140.426633,2396.0,19283.739792
2022-07-02 18:00:00,19276.34,19384.0,19230.81,19292.64,123.496105,2328.0,19287.335476
2022-07-02 19:00:00,19291.92,19378.37,19165.9,19247.6,219.465608,3855.0,19264.95473
2022-07-02 20:00:00,19247.6,19265.75,19179.73,19239.51,118.332888,2089.0,19225.597826
2022-07-02 21:00:00,19241.86,19352.21,19218.0,19330.24,112.633256,2106.0,19275.2165
2022-07-02 22:00:00,19325.52,19347.87,19286.41,19306.31,52.223687,1577.0,19315.994945
2022-07-02 23:00:00,19306.57,19318.19,19171.63,19226.53,70.577275,1837.0,19229.017432
2022-07-03 00:00:00,19227.69,19266.88,19145.68,19222.74,87.227003,2956.0,19205.909604
2022-07-03 01:00:00,19223.44,19236.96,19142.47,19161.37,63.455314,2113.0,19187.333944
2022-07-03 02:00:00,19159.84,19260.9,19156.12,19232.74,81.198567,1940.0,19220.751637
2022-07-03 03:00:00,19235.33,19291.21,19207.31,19238.87,84.372155,2081.0,19243.456455
2022-07-03 04:00:00,19243.48,19297.16,18752.98,19231.67,256.790213,6184.0,19064.514337
2022-07-03 05:00:00,19233.4,19366.96,19003.49,19019.64,371.10548,11804.0,19138.463012
2022-07-03 06:00:00,19019.64,19158.02,19001.69,19126.15,139.792807,4607.0,19088.470862
2022-07-03 07:00:00,19126.15,19136.16,19062.02,19109.95,104.430307,3345.0,19097.071997
2022-07-03 08:00:00,19112.11,19129.4,18911.68,18991.01,139.614104,4065.0,19033.473346
2022-07-03 09:00:00,18985.27,19044.73,18928.96,19013.16,130.828688,3502.0,18971.280587
2022-07-03 10:00:00,19016.53,19090.3,18998.23,19043.99,88.543105,2900.0,19046.042906
2022-07-03 11:00:00,19043.43,19117.84,19034.17,19061.74,62.347431,2199.0,19079.428982
2022-07-03 12:00:00,19059.48,19097.97,18958.4,19048.1,116.090294,3645.0,19037.233027
2022-07-03 13:00:00,19048.09,19060.64,18927.53,18951.71,154.748083,4018.0,18996.687823
2022-07-03 14:00:00,18957.68,19075.0,18940.74,19054.49,122.190693,3434.0,19020.693131
2022-07-03 15:00:00,19054.49,19093.75,19003.9,19024.95,119.746002,2668.0,19046.690625
2022-07-03 16:00:00,19021.12,19179.86,18990.63,19135.86,167.126995,4333.0,19081.776481
2022-07-03 17:00:00,19132.39,19227.97,19086.34,19193.95,71.488383,2051.0,19126.976052
2022-07-03 18:00:00,19193.95,19267.81,19156.84,19203.76,72.497885,2464.0,19204.291164
2022-07-03 19:00:00,19208.98,19530.49,19194.97,19473.71,151.405017,4787.0,19371.153277
2022-07-03 20:00:00,19473.11,19625.32,19386.73,19417.72,259.60857,6961.0,19483.316558
2022-07-03 21:00:00,19418.92,19443.34,19239.92,19275.89,112.443728,3577.0,19339.2673
2022-07-03 22:00:00,19280.57,19363.71,19210.18,19277.02,144.602864,4585.0,19273.541643
2022-07-03 23:00:00,19276.05,19312.44,19188.86,19290.68,173.482476,4574.0,19269.155074
2022-07-04 00:00:00,19292.88,19319.72,19190.22,19239.18,221.725353,5812.0,19258.268621
2022-07-04 01:00:00,19234.39,19245.8,19110.54,19202.2,163.477531,3377.0,19163.927711
2022-07-04 02:00:00,19204.8,19212.1,19040.0,19062.8,174.405238,3206.0,19129.964548
2022-07-04 03:00:00,19053.73,19117.86,19034.13,19077.95,117.088338,4410.0,19076.903752
2022-07-04 04:00:00,19077.32,19123.01,19053.25,19102.36,99.39911,5633.0,19094.627625
2022-07-04 05:00:00,19101.41,19127.68,19079.81,19112.27,82.570257,4575.0,19108.95725
2022-07-04 06:00:00,19112.1,19171.12,19057.69,19079.8,118.26101,4991.0,19135.26466
2022-07-04 07:00:00,19080.7,19120.97,19059.79,19097.14,110.532735,5839.0,19090.199574
2022-07-04 08:00:00,19097.07,19151.0,19084.48,19124.51,81.789177,4948.0,19122.128283
2022-07-04 09:00:00,19124.51,19418.66,19117.75,19344.14,288.917308,9285.0,19278.50238
2022-07-04 10:00:00,19344.14,19529.09,19344.14,19446.86,338.841322,11049.0,19445.394838
2022-07-04 11:00:00,19447.93,19828.26,19440.0,19781.41,418.88811,11836.0,19574.559938
2022-07-04 12:00:00,19788.71,19861.78,19620.48,19685.45,327.385731,9973.0,19716.25547
2022-07-04 13:00:00,19685.45,19733.32,19505.07,19510.17,286.77084,8571.0,19617.314442
2022-07-04 14:00:00,19511.15,19616.19,19481.72,19584.84,263.325094,9248.0,19542.612365
2022-07-04 15:00:00,19585.96,20095.0,19582.68,19777.89,533.204262,17159.0,19809.003821
2022-07-04 16:00:00,19778.57,19810.36,19651.76,19717.45,333.175236,13056.0,19721.893978
2022-07-04 17:00:00,19717.45,20041.31,19694.47,19877.53,441.124699,12268.0,19875.726059
2022-07-04 18:00:00,19877.53,19943.45,19801.87,19906.52,311.738495,10007.0,19865.4671
2022-07-04 19:00:00,19907.64,19940.96,19744.93,19806.67,298.615106,10273.0,19814.522343
2022-07-04 20:00:00,19806.65,19853.25,19711.29,19754.85,279.902407,9687.0,19771.909595
2022-07-04 21:00:00,19755.63,20000.0,19720.09,19934.27,149.935885,7919.0,19844.13729
2022-07-04 22:00:00,19934.27,20220.96,19848.37,20139.57,446.830762,15395.0,20015.391355
2022-07-04 23:00:00,20142.96,20320.0,20087.33,20212.61,516.47545,15140.0,20208.545684
2022-07-05 00:00:00,20212.61,20450.89,20154.97,20374.79,563.752838,15136.0,20314.286402
2022-07-05 01:00:00,20375.17,20405.91,20222.63,20281.13,314.209579,11142.0,20294.414229
2022-07-05 02:00:00,20273.03,20282.83,20132.53,20148.33,296.08811,8726.0,20193.607528
2022-07-05 03:00:00,20149.27,20297.39,20149.27,20291.3,219.423249,7597.0,20223.194918
2022-07-05 04:00:00,20287.73,20292.46,20155.93,20251.12,260.50222,8379.0,20225.209771
2022-07-05 05:00:00,20252.86,20436.87,20207.14,20271.44,374.686865,10207.0,20310.859485
2022-07-05 06:00:00,20271.44,20408.94,20263.36,20361.31,247.44544,9359.0,20342.169087
2022-07-05 07:00:00,20361.31,20388.08,20151.57,20192.08,287.772533,9878.0,20238.458484
2022-07-05 08:00:00,20192.08,20195.66,19787.64,19868.18,415.232853,11209.0,19958.268794
2022-07-05 09:00:00,19860.96,19905.99,19609.74,19735.41,318.241968,9070.0,19772.494795
2022-07-05 10:00:00,19735.76,19800.0,19672.25,19720.18,265.482063,8195.0,19730.255331
2022-07-05 11:00:00,19720.17,19784.16,19446.61,19494.55,397.169451,9844.0,19636.207093
2022-07-05 12:00:00,19494.69,19525.12,19338.02,19351.12,438.368182,10066.0,19431.858833
2022-07-05 13:00:00,19348.62,19508.5,19281.37,19380.5,420.569145,10590.0,19383.672682
2022-07-05 14:00:00,19374.47,19567.19,19354.84,19445.46,412.692012,12155.0,19463.166804
2022-07-05 15:00:00,19445.46,19518.65,19305.68,19495.69,413.650024,11719.0,19426.5893
2022-07-05 16:00:00,19497.9,19694.48,19465.0,19534.06,433.234182,13040.0,19566.359568
2022-07-05 17:00:00,19534.55,19765.28,19524.77,19687.98,381.763706,12742.0,19664.585181
2022-07-05 18:00:00,19688.82,20099.33,19649.89,20090.04,493.562171,13812.0,19842.611941
2022-07-05 19:00:00,20096.05,20487.5,20039.08,20377.0,645.834303,17529.0,20279.241932
2022-07-05 20:00:00,20377.0,20728.5,20336.54,20436.38,617.84574,15282.0,20545.521531
2022-07-05 21:00:00,20436.38,20478.76,20151.5,20351.36,237.190528,8993.0,20338.556959
2022-07-05 22:00:00,20353.0,20418.52,20231.24,20412.96,317.260661,12443.0,20330.102693
2022-07-05 23:00:00,20413.03,20414.04,20074.81,20157.22,365.309892,12928.0,20222.447507
2022-07-06 00:00:00,20155.19,20356.7,20081.4,20242.11,392.657716,12639.0,20226.107605
2022-07-06 01:00:00,20242.11,20299.09,19805.47,19861.13,457.838285,13629.0,20039.54435
2022-07-06 02:00:00,19861.1,19966.29,19775.31,19842.84,321.63738,10669.0,19855.914471
2022-07-06 03:00:00,19842.84,19971.77,19734.34,19931.38,312.089981,11889.0,19861.645916
2022-07-06 04:00:00,19931.38,20300.11,19879.9,20075.94,560.382317,15853.0,20108.651121
2022-07-06 05:00:00,20077.88,20176.41,19885.3,20021.81,318.36374,11053.0,20030.170793
2022-07-06 06:00:00,20021.81,20077.73,19845.91,20068.93,271.591069,10177.0,19966.159338
2022-07-06 07:00:00,20067.5,20222.84,20053.33,20140.32,287.506208,10100.0,20145.839507
2022-07-06 08:00:00,20139.32,20275.0,20059.51,20162.48,330.218639,10892.0,20186.811452
2022-07-06 09:00:00,20162.48,20261.62,20100.0,20179.58,298.720499,9982.0,20176.168641
2022-07-06 10:00:00,20183.07,20200.0,20025.12,20111.6,370.447697,11239.0,20117.37944
2022-07-06 11:00:00,20111.63,20141.19,20024.55,20084.08,290.009949,10072.0,20077.908591
2022-07-06 12:00:00,20084.02,20162.56,19932.72,20132.98,327.367766,11264.0,20070.957033
2022-07-06 13:00:00,20131.97,20334.97,20021.45,20204.61,469.366427,14598.0,20155.989745
2022-07-06 14:00:00,20203.16,20275.31,20082.13,20177.47,356.108034,13931.0,20167.654868
2022-07-06 15:00:00,20177.47,20181.57,20038.25,20123.93,242.91831,10901.0,20101.086608
2022-07-06 16:00:00,20123.93,20308.02,20106.61,20282.63,356.924623,10862.0,20201.213517
2022-07-06 17:00:00,20282.63,20365.0,20210.92,20247.65,338.899218,11685.0,20274.745574
2022-07-06 18:00:00,20249.13,20425.78,20164.21,20365.34,562.501784,15084.0,20299.270326
2022-07-06 19:00:00,20365.34,20458.22,20254.32,20306.46,360.729451,12332.0,20363.306976
2022-07-06 20:00:00,20310.12,20427.0,20255.9,20377.55,313.169116,9944.0,20315.737085
2022-07-06 21:00:00,20377.55,20409.39,20286.88,20330.25,116.599151,6029.0,20354.224051
2022-07-06 22:00:00,20335.09,20583.04,20325.01,20492.89,335.874176,12470.0,20464.135141
2022-07-06 23:00:00,20493.85,20650.0,20467.84,20544.74,324.865268,11535.0,20570.085507
2022-07-07 00:00:00,20544.75,20596.48,20462.78,20517.33,330.626644,11053.0,20527.414646
2022-07-07 01:00:00,20517.33,20553.0,20439.88,20493.66,265.826072,10048.0,20490.593572
2022-07-07 02:00:00,20494.68,20525.14,20361.49,20396.55,303.147034,10717.0,20422.937006
2022-07-07 03:00:00,20397.23,20476.59,20371.08,20464.34,232.56576,8582.0,20415.981548
2022-07-07 04:00:00,20463.6,20477.71,20337.81,20397.52,220.093689,7640.0,20404.610641
2022-07-07 05:00:00,20396.43,20424.72,20233.0,20285.72,243.377362,6817.0,20349.053647
2022-07-07 06:00:00,20284.43,20350.0,20262.59,20319.45,218.604551,7698.0,20303.968149
2022-07-07 07:00:00,20320.47,20446.43,20308.0,20422.87,198.024531,8264.0,20376.947918
2022-07-07 08:00:00,20422.48,20531.31,20374.26,20503.38,214.745165,9097.0,20444.845377
2022-07-07 09:00:00,20501.33,20595.29,20448.08,20544.14,259.12689,10374.0,20512.495269
2022-07-07 10:00:00,20544.14,20574.07,20440.56,20483.21,210.966824,9009.0,20510.173727
2022-07-07 11:00:00,20483.21,20492.65,20411.14,20490.79,205.687477,9176.0,20454.032814
2022-07-07 12:00:00,20492.64,20495.06,20366.05,20411.0,197.003007,8708.0,20426.323674
2022-07-07 13:00:00,20410.2,20533.61,20350.0,20525.4,331.598913,11372.0,20434.224133
2022-07-07 14:00:00,20525.4,20950.0,20475.61,20909.25,653.460795,16919.0,20729.478997
2022-07-07 15:00:00,20908.35,21019.8,20812.0,20870.13,383.375663,14233.0,20888.418634
2022-07-07 16:00:00,20872.15,21200.0,20848.8,21078.86,480.932387,16512.0,20981.732568
2022-07-07 17:00:00,21079.49,21090.0,20815.49,20892.06,415.360443,12755.0,20917.313037
2022-07-07 18:00:00,20891.81,21400.67,20874.43,21352.68,551.790789,15140.0,21137.685789
2022-07-07 19:00:00,21355.24,21835.0,21308.25,21811.11,766.747454,18280.0,21552.451038
2022-07-07 20:00:00,21813.42,21832.42,21501.04,21611.47,614.802481,13377.0,21615.951866
2022-07-07 21:00:00,21611.47,21729.83,21554.43,21658.21,213.988334,6674.0,21632.712041
2022-07-07 22:00:00,21655.1,21755.81,21570.0,21615.89,292.729147,9597.0,21651.593287
2022-07-07 23:00:00,21615.58,21708.85,21555.0,21615.25,310.099445,10301.0,21644.132951
2022-07-08 00:00:00,21619.66,21728.59,21569.28,21712.68,314.667555,11217.0,21633.041761
2022-07-08 01:00:00,21712.68,22500.59,21630.38,22127.99,601.70842,14517.0,22033.632394
2022-07-08 02:00:00,22129.35,22165.0,21857.89,21985.62,410.658404,12248.0,22008.017828
2022-07-08 03:00:00,21981.84,22129.34,21922.9,22122.42,271.72613,10266.0,22039.089187
2022-07-08 04:00:00,22120.99,22230.2,21957.41,21975.47,327.410162,11314.0,22091.202786
2022-07-08 05:00:00,21975.47,22056.26,21743.96,21832.48,345.313893,11110.0,21922.299981
2022-07-08 06:00:00,21833.51,21862.37,21747.71,21811.14,340.881214,11840.0,21811.190628
2022-07-08 07:00:00,21812.24,21842.1,21710.71,21785.53,301.80737,10788.0,21791.027496
2022-07-08 08:00:00,21785.53,21809.0,21410.51,21422.47,406.773252,11596.0,21668.280497
2022-07-08 09:00:00,21422.09,21567.66,21306.66,21553.69,357.654805,12463.0,21434.782248
2022-07-08 10:00:00,21555.01,21717.65,21480.33,21522.89,303.850015,12371.0,21600.602502
2022-07-08 11:00:00,21522.8,21653.89,21449.87,21571.92,287.150324,10454.0,21562.269131
2022-07-08 12:00:00,21574.8,21696.34,21172.41,21358.38,475.424745,14675.0,21462.350562
2022-07-08 13:00:00,21364.97,21473.4,21189.0,21259.53,431.023462,14833.0,21346.325585
2022-07-08 14:00:00,21261.9,21844.15,21188.14,21752.42,535.459856,15723.0,21564.090281
2022-07-08 15:00:00,21751.56,22112.26,21690.94,21952.0,802.537602,19353.0,21896.372511
2022-07-08 16:00:00,21951.93,21964.7,21539.07,21684.89,423.731864,11226.0,21716.268575
2022-07-08 17:00:00,21673.15,21824.04,21624.2,21740.9,350.76521,8193.0,21738.325265
2022-07-08 18:00:00,21741.92,21867.82,21660.32,21724.99,307.472223,11261.0,21771.035776
2022-07-08 19:00:00,21724.99,21860.0,21653.94,21801.11,287.232121,11349.0,21769.752964
2022-07-08 20:00:00,21798.21,22015.0,21749.62,21843.9,294.352836,11895.0,21852.121974
2022-07-08 21:00:00,21843.9,21999.08,21687.83,21704.48,237.751042,9233.0,21887.185472
2022-07-08 22:00:00,21692.63,21826.62,21675.0,21759.86,223.000574,10006.0,21772.054832
2022-07-08 23:00:00,21760.9,21940.42,21568.8,21595.99,276.695281,10042.0,21811.210881
2022-07-09 00:00:00,21590.64,21679.22,21419.09,21532.08,426.428435,15025.0,21562.435967
2022-07-09 01:00:00,21532.42,21593.85,21379.12,21495.9,322.942189,12702.0,21490.876132
2022-07-09 02:00:00,21493.4,21624.4,21485.5,21571.39,191.961251,8893.0,21551.417491
2022-07-09 03:00:00,21574.31,21615.25,21459.82,21597.91,286.753902,9837.0,21545.850536
2022-07-09 04:00:00,21597.72,21628.29,21493.12,21540.18,236.359999,9115.0,21558.975608
2022-07-09 05:00:00,21541.16,21596.64,21476.82,21503.8,160.019619,7857.0,21526.517915
2022-07-09 06:00:00,21502.2,21562.19,21477.68,21545.47,118.238634,7848.0,21515.837686
2022-07-09 07:00:00,21544.54,21703.12,21537.37,21639.29,244.836741,11662.0,21635.052655
2022-07-09 08:00:00,21638.2,21719.3,21587.05,21711.43,163.586982,10460.0,21654.934383
2022-07-09 09:00:00,21710.72,21714.49,21590.62,21642.89,162.214186,8834.0,21643.354711
2022-07-09 10:00:00,21642.68,21738.0,21615.59,21725.26,156.774196,9905.0,21675.754108
2022-07-09 11:00:00,21725.26,21766.66,21313.66,21432.91,232.683065,10536.0,21620.63696
2022-07-09 12:00:00,21437.2,21545.82,21375.35,21504.56,262.53122,12072.0,21486.648904
2022-07-09 13:00:00,21504.56,21613.82,21489.27,21551.24,264.77162,10516.0,21563.724695
2022-07-09 14:00:00,21550.8,21703.12,21528.47,21583.49,235.869694,9804.0,21627.614471
2022-07-09 15:00:00,21586.3,21639.91,21524.44,21536.14,159.208666,9033.0,21599.348216
2022-07-09 16:00:00,21536.8,21703.11,21518.78,21679.95,195.511048,8782.0,21599.140637
2022-07-09 17:00:00,21681.01,21980.88,21657.27,21867.9,352.082062,12068.0,21791.256125
2022-07-09 18:00:00,21869.0,21900.06,21723.97,21738.37,302.801891,12773.0,21817.192223
2022-07-09 19:00:00,21738.71,21756.02,21512.0,21611.83,264.400664,10102.0,21609.88591
2022-07-09 20:00:00,21608.03,21694.5,21579.08,21667.66,165.622817,4681.0,21631.619995
2022-07-09 21:00:00,21669.89,21736.51,21624.0,21697.23,154.706473,4415.0,21684.818536
2022-07-09 22:00:00,21697.22,21738.37,21584.93,21616.94,155.622075,5233.0,21680.083467
2022-07-09 23:00:00,21618.61,21636.0,21537.22,21581.42,185.457536,4640.0,21588.930601
2022-07-10 00:00:00,21581.54,21593.11,21346.89,21353.51,246.822243,10248.0,21475.416375
2022-07-10 01:00:00,21349.73,21485.0,21309.27,21392.84,174.682644,9267.0,21420.007491
2022-07-10 02:00:00,21400.0,21479.46,21100.0,21299.31,395.815342,14879.0,21313.973926
2022-07-10 03:00:00,21296.72,21334.63,21217.87,21282.42,262.64259,11613.0,21282.908209
2022-07-10 04:00:00,21281.38,21297.69,21151.0,21262.3,204.669167,7512.0,21215.548324
2022-07-10 05:00:00,21262.1,21361.7,21250.0,21347.93,191.256657,7898.0,21309.388893
2022-07-10 06:00:00,21346.53,21351.15,21214.56,21282.0,164.660097,6366.0,21296.969187
2022-07-10 07:00:00,21283.04,21343.27,21215.2,21322.65,150.266852,7281.0,21286.305644
2022-07-10 08:00:00,21322.65,21406.17,21246.94,21312.75,151.506978,7830.0,21331.757081
2022-07-10 09:00:00,21312.12,21348.0,21275.43,21311.66,126.020066,7428.0,21319.76104
2022-07-10 10:00:00,21312.26,21342.08,21210.58,21269.95,147.15544,7540.0,21287.15874
2022-07-10 11:00:00,21268.86,21291.17,21150.0,21287.4,146.267253,8209.0,21227.703174
2022-07-10 12:00:00,21286.04,21329.86,21257.84,21293.72,124.204644,6996.0,21292.709485
2022-07-10 13:00:00,21294.14,21300.0,20950.0,21065.15,249.671815,9960.0,21109.893733
2022-07-10 14:00:00,21062.66,21064.07,20825.0,20848.36,267.229746,9344.0,20931.431394
2022-07-10 15:00:00,20847.86,20963.6,20826.35,20887.32,216.970704,8306.0,20908.98313
2022-07-10 16:00:00,20888.77,21030.0,20632.99,20921.32,383.181347,10520.0,20840.846303
2022-07-10 17:00:00,20920.9,20942.37,20872.02,20893.49,165.756548,7970.0,20905.22246
2022-07-10 18:00:00,20891.86,20908.44,20750.0,20838.87,132.627939,6261.0,20824.043233
2022-07-10 19:00:00,20832.75,20914.0,20728.14,20903.83,138.126097,5831.0,20804.047409
2022-07-10 20:00:00,20906.25,20996.55,20823.1,20976.29,180.137463,6549.0,20919.040094
2022-07-10 21:00:00,20977.82,21169.8,20954.69,21031.52,181.402629,3693.0,21093.061805
2022-07-10 22:00:00,21019.61,21031.4,20690.53,20827.56,276.832993,6114.0,20797.628507
2022-07-10 23:00:00,20828.36,20866.72,20743.64,20844.56,211.531526,4878.0,20811.753631
2022-07-11 00:00:00,20848.48,20851.78,20664.0,20798.25,329.663417,10945.0,20753.832004
2022-07-11 01:00:00,20799.46,20803.72,20500.0,20538.34,365.16156,11515.0,20613.343077
2022-07-11 02:00:00,20537.99,20583.09,20429.19,20533.32,321.461235,9375.0,20522.899754
2022-07-11 03:00:00,20533.07,20652.17,20467.0,20528.56,321.643742,9481.0,20580.560471
2022-07-11 04:00:00,20528.49,20586.64,20417.0,20516.03,302.800761,9131.0,20503.438165
2022-07-11 05:00:00,20514.05,20573.33,20456.9,20491.74,216.721513,7618.0,20509.938763
2022-07-11 06:00:00,20490.77,20511.32,20347.39,20382.27,295.265268,8508.0,20422.33461
2022-07-11 07:00:00,20383.37,20463.13,20364.9,20424.03,242.25745,8096.0,20432.101975
2022-07-11 08:00:00,20425.2,20539.27,20396.3,20515.7,259.973495,7830.0,20472.215947
2022-07-11 09:00:00,20514.49,20604.89,20486.56,20533.89,234.930319,8186.0,20541.873841
2022-07-11 10:00:00,20535.14,20609.38,20497.38,20519.97,227.092054,9090.0,20554.859627
2022-07-11 11:00:00,20515.2,20567.95,20412.4,20457.52,241.917921,9406.0,20492.872482
2022-07-11 12:00:00,20457.08,20604.2,20400.0,20574.6,298.842821,11617.0,20497.66335
2022-07-11 13:00:00,20573.95,20741.3,20260.09,20353.97,412.670675,14017.0,20474.453062
2022-07-11 14:00:00,20353.57,20474.48,20269.8,20371.42,422.296388,13758.0,20396.573213
2022-07-11 15:00:00,20368.77,20445.69,20341.24,20422.87,337.252688,10573.0,20384.784441
2022-07-11 16:00:00,20423.11,20505.7,20380.0,20402.31,344.308292,10349.0,20442.345987
2022-07-11 17:00:00,20401.96,20632.68,20397.57,20596.9,374.136056,11103.0,20543.391057
2022-07-11 18:00:00,20596.47,20687.99,20532.28,20550.7,320.863347,11244.0,20583.656882
2022-07-11 19:00:00,20546.86,20569.92,20403.45,20483.93,355.347994,11290.0,20475.260444
2022-07-11 20:00:00,20484.95,20538.43,20375.0,20407.35,242.794205,6663.0,20465.074491
2022-07-11 21:00:00,20412.4,20420.1,20154.92,20221.96,151.225538,2861.0,20309.759117
2022-07-11 22:00:00,20220.25,20221.96,19960.0,19986.57,300.24638,6153.0,20059.456979
2022-07-11 23:00:00,19983.73,20040.44,19865.21,19946.01,325.831276,7016.0,19963.704035
2022-07-12 00:00:00,19942.06,19986.55,19769.2,19792.94,473.395772,11715.0,19874.394068
2022-07-12 01:00:00,19793.11,19935.65,19780.9,19875.68,354.126684,10836.0,19874.36965
2022-07-12 02:00:00,19871.26,19969.8,19862.31,19951.39,273.201536,9682.0,19926.286004
2022-07-12 03:00:00,19951.64,19953.69,19851.52,19927.95,305.924401,9028.0,19910.384112
2022-07-12 04:00:00,19926.59,20015.07,19912.69,19986.09,183.689471,5361.0,19971.789567
2022-07-12 05:00:00,19986.09,20044.29,19936.06,19938.75,208.40842,6616.0,19998.554149
2022-07-12 06:00:00,19939.84,19940.86,19782.04,19826.3,296.444496,7618.0,19862.821071
2022-07-12 07:00:00,19824.83,19848.54,19595.8,19706.57,448.737472,10917.0,19703.945009
2022-07-12 08:00:00,19707.56,19793.22,19650.0,19748.91,242.138639,7782.0,19728.194795
2022-07-12 09:00:00,19748.97,19788.71,19540.78,19581.43,248.295282,7734.0,19662.736332
2022-07-12 10:00:00,19584.46,19705.87,19573.9,19595.87,203.021645,6864.0,19640.950714
2022-07-12 11:00:00,19594.93,19804.74,19577.21,19756.19,303.330559,8498.0,19725.819227
2022-07-12 12:00:00,19754.6,19947.09,19752.99,19855.31,319.500047,10043.0,19851.19873
2022-07-12 13:00:00,19855.52,19983.78,19731.8,19761.32,358.686304,9748.0,19871.504102
2022-07-12 14:00:00,19761.93,19919.14,19669.8,19897.29,337.467937,10105.0,19805.454729
2022-07-12 15:00:00,19895.0,19977.53,19840.25,19865.93,319.813626,8810.0,19901.150416
2022-07-12 16:00:00,19865.98,19980.0,19857.18,19881.62,295.430281,9598.0,19914.421999
2022-07-12 17:00:00,19878.68,19903.85,19790.37,19855.36,287.631544,9948.0,19848.505072
2022-07-12 18:00:00,19857.28,19865.33,19685.96,19702.1,319.766295,9458.0,19793.17889
2022-07-12 19:00:00,19705.57,19712.22,19268.4,19375.02,488.66898,10785.0,19443.835387
